id,title,english_title,type,episodes,status,airing,aired_from,aired_to,duration,rating,score,scored_by,rank,popularity,members,favorites,synopsis,season,year,studios,genres,themes
431,Howl no Ugoku Shiro,Howl's Moving Castle,Movie,1.0,Finished Airing,False,2004-11-20T00:00:00+00:00,,1 hr 59 min,G - All Ages,8.67,976538.0,72,100,1414670,30533,"That jumbled piece of architecture, that cacophony of hissing steam and creaking joints, with smoke billowing from it as it moves on its own... That castle is home to the magnificent wizard Howl, infamous for both his magical prowess and for being a womanizer—or so the rumor goes in Sophie Hatter's small town. Sophie, as the plain daughter of a hatmaker, does not expect much from her future and is content with working hard in the shop. 

However, Sophie's simple life takes a turn for the exciting when she is ensnared in a disturbing situation, and the mysterious wizard appears to rescue her. Unfortunately, this encounter, brief as it may be, spurs the vain and vengeful Witch of the Waste—in a fit of jealousy caused by a past discord with Howl—to put a curse on the maiden, turning her into an old woman.

In an endeavor to return to normal, Sophie must accompany Howl and a myriad of eccentric companions—ranging from a powerful fire demon to a hopping scarecrow—in his living castle, on a dangerous adventure as a raging war tears their kingdom apart.

[Written by MAL Rewrite]",,,['Studio Ghibli'],"['Adventure', 'Award Winning', 'Drama', 'Fantasy', 'Romance']",[]
14741,Chuunibyou demo Koi ga Shitai!,"Love, Chunibyo & Other Delusions!",TV,12.0,Finished Airing,False,2012-10-04T00:00:00+00:00,2012-12-20T00:00:00+00:00,24 min per ep,PG-13 - Teens 13 or older,7.7,805234.0,1301,101,1409269,18390,"Everybody has had that stage in their life where they have thought themselves to be special, different from the masses of ordinary humans. They might go as far as seeing themselves capable of wielding mystical powers, or maybe even believe themselves to have descended from a fantasy realm. This ""disease"" is known as ""chuunibyou"" and is often the source of some of the most embarrassing moments of a person's life.

For Yuuta Togashi, the scars that his chuunibyou has left behind are still fresh. Having posed as the ""Dark Flame Master"" during his middle school years, he looks back at those times with extreme embarrassment, so much so that he decides to attend a high school far away where nobody will recognize him. Putting his dark history behind him, he longs to live a normal high school life.

Unfortunately, he hasn't escaped his past yet: enter Rikka Takanashi, Yuuta's new classmate and self-declared vessel of the ""Wicked Eye."" As this eccentric young girl crashes into Yuuta's life, his dream of an ordinary, chuunibyou-free life quickly crumbles away. In this hilarious and heartwarming story of a boy who just wants to leave his embarrassing memories behind, the delusions of old are far from a thing of the past.

[Written by MAL Rewrite]",fall,2012.0,['Kyoto Animation'],"['Comedy', 'Romance']",['School']
26243,Owari no Seraph,Seraph of the End: Vampire Reign,TV,12.0,Finished Airing,False,2015-04-04T00:00:00+00:00,2015-06-20T00:00:00+00:00,23 min per ep,R - 17+ (violence & profanity),7.48,758280.0,2058,102,1397258,14177,"With the appearance of a mysterious virus that kills everyone above the age of 13, mankind becomes enslaved by previously hidden, power-hungry vampires who emerge in order to subjugate society with the promise of protecting the survivors, in exchange for donations of their blood.

Among these survivors are Yuuichirou and Mikaela Hyakuya, two young boys who are taken captive from an orphanage, along with other children whom they consider family. Discontent with being treated like livestock under the vampires' cruel reign, Mikaela hatches a rebellious escape plan that is ultimately doomed to fail. The only survivor to come out on the other side is Yuuichirou, who is found by the Moon Demon Company, a military unit dedicated to exterminating the vampires in Japan.

Many years later, now a member of the Japanese Imperial Demon Army, Yuuichirou is determined to take revenge on the creatures that slaughtered his family, but at what cost?

Owari no Seraph is a post-apocalyptic supernatural shounen anime that follows a young man's search for retribution, all the while battling for friendship and loyalty against seemingly impossible odds.

[Written by MAL Rewrite]",spring,2015.0,['Wit Studio'],"['Action', 'Drama', 'Fantasy']","['Military', 'Vampire']"
35507,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,Classroom of the Elite,TV,12.0,Finished Airing,False,2017-07-12T00:00:00+00:00,2017-09-27T00:00:00+00:00,24 min per ep,PG-13 - Teens 13 or older,7.85,861385.0,933,103,1370799,19494,"On the surface, Koudo Ikusei Senior High School is a utopia. The students enjoy an unparalleled amount of freedom, and it is ranked highly in Japan. However, the reality is less than ideal. Four classes, A through D, are ranked in order of merit, and only the top classes receive favorable treatment.

Kiyotaka Ayanokouji is a student of Class D, where the school dumps its worst. There he meets the unsociable Suzune Horikita, who believes she was placed in Class D by mistake and desires to climb all the way to Class A, and the seemingly amicable class idol Kikyou Kushida, whose aim is to make as many friends as possible.

While class membership is permanent, class rankings are not; students in lower ranked classes can rise in rankings if they score better than those in the top ones. Additionally, in Class D, there are no bars on what methods can be used to get ahead. In this cutthroat school, can they prevail against the odds and reach the top?

[Written by MAL Rewrite]",summer,2017.0,['Lerche'],"['Drama', 'Suspense']","['Psychological', 'School']"
9756,Mahou Shoujo Madoka★Magica,Puella Magi Madoka Magica,TV,12.0,Finished Airing,False,2011-01-07T00:00:00+00:00,2011-04-22T00:00:00+00:00,24 min per ep,PG-13 - Teens 13 or older,8.37,783863.0,227,104,1347538,57611,"Madoka Kaname and Sayaka Miki are regular middle school girls with regular lives, but all that changes when they encounter Kyuubey, a cat-like magical familiar, and Homura Akemi, the new transfer student.

Kyuubey offers them a proposition: he will grant any one of their wishes and in exchange, they will each become a magical girl, gaining enough power to fulfill their dreams. However, Homura Akemi, a magical girl herself, urges them not to accept the offer, stating that everything is not what it seems.

A story of hope, despair, and friendship, Mahou Shoujo Madoka★Magica deals with the difficulties of being a magical girl and the price one has to pay to make a dream come true.

[Written by MAL Rewrite]",winter,2011.0,['Shaft'],"['Award Winning', 'Drama', 'Suspense']","['Mahou Shoujo', 'Psychological']"
42249,Tokyo Revengers,Tokyo Revengers,TV,24.0,Finished Airing,False,2021-04-11T00:00:00+00:00,2021-09-19T00:00:00+00:00,23 min per ep,R - 17+ (violence & profanity),7.86,736643.0,919,105,1333025,25245,"Takemichi Hanagaki's second year of middle school was the highest point in his life. He had respect, a gang of friends he could count on, and even a girlfriend. But that was twelve years ago. Today, he's a nobody: a washed-up nonentity made fun of by children and always forced to apologize to his younger boss. A sudden news report on the Tokyo Manji Gang's cruel murder of the only girlfriend he ever had alongside her brother only adds insult to injury. Half a second before a train ends his pitiful life for good, Takemichi flashes back to that same day 12 years ago, when he was still dating Hinata Tachibana.

After being forced to relive the very same day that began his downward spiral, Takemichi meets Hinata's younger brother. Without thinking, he admits to his seeming death before flashing back to the past. Takemichi urges him to protect his sister before inexplicably returning to the future. Miraculously, he is not dead. Stranger still, the future has changed. It seems as though Takemichi can alter the flow of time. Given the chance to prevent his ex-girlfriend's tragic death at the hands of the Tokyo Manji Gang, Takemichi decides to fly through time to change the course of the future.

[Written by MAL Rewrite]",spring,2021.0,['LIDENFILMS'],"['Action', 'Drama']","['Delinquents', 'Time Travel']"
164,Mononoke Hime,Princess Mononoke,Movie,1.0,Finished Airing,False,1997-07-12T00:00:00+00:00,,2 hr 13 min,PG-13 - Teens 13 or older,8.66,849670.0,73,106,1317317,23054,"When an Emishi village is attacked by a fierce demon boar, the young prince Ashitaka puts his life at stake to defend his tribe. With its dying breath, the beast curses the prince's arm, granting him demonic powers while gradually siphoning his life away. Instructed by the village elders to travel westward for a cure, Ashitaka arrives at Tatara, the Iron Town, where he finds himself embroiled in a fierce conflict: Lady Eboshi of Tatara, promoting constant deforestation, stands against Princess San and the sacred spirits of the forest, who are furious at the destruction brought by the humans. As the opposing forces of nature and mankind begin to clash in a desperate struggle for survival, Ashitaka attempts to seek harmony between the two, all the while battling the latent demon inside of him. Princess Mononoke is a tale depicting the connection of technology and nature, while showing the path to harmony that could be achieved by mutual acceptance.

[Written by MAL Rewrite]",,,['Studio Ghibli'],"['Action', 'Adventure', 'Award Winning', 'Fantasy']",[]
37520,Dororo,Dororo,TV,24.0,Finished Airing,False,2019-01-07T00:00:00+00:00,2019-06-24T00:00:00+00:00,24 min per ep,R - 17+ (violence & profanity),8.25,664189.0,330,107,1302646,22005,"The greedy samurai lord Daigo Kagemitsu's land is dying, and he would do anything for power, even renounce Buddha and make a pact with demons. His prayers are answered by 12 demons who grant him the power he desires by aiding his prefecture's growth, but at a price. When Kagemitsu's first son is born, the boy has no limbs, no nose, no eyes, no ears, nor even skin—yet still, he lives.

This child is disposed of in a river and forgotten. But as luck would have it, he is saved by a medicine man who provides him with prosthetics and weapons, allowing for him to survive and fend for himself. The boy lives and grows, and although he cannot see, hear, or feel anything, he must defeat the demons that took him as sacrifice. With the death of each one, he regains a part of himself that is rightfully his. For many years he wanders alone, until one day an orphan boy, Dororo, befriends him. The unlikely pair of castaways now fight for their survival and humanity in an unforgiving, demon-infested world.

[Written by MAL Rewrite]",winter,2019.0,"['Tezuka Productions', 'MAPPA']","['Action', 'Adventure', 'Fantasy']","['Historical', 'Mythology', 'Samurai']"
7054,Kaichou wa Maid-sama!,Maid Sama!,TV,26.0,Finished Airing,False,2010-04-02T00:00:00+00:00,2010-09-24T00:00:00+00:00,24 min per ep,PG-13 - Teens 13 or older,7.99,753365.0,679,108,1295075,23303,"Misaki Ayuzawa is a unique phenomenon within Seika High School. In a predominantly male institution, she became the first-ever female student council president through her honesty and diligence. Ever since Misaki got promoted to the position, she has been working tirelessly to ensure a better school life for all girls. Despite that, Misaki is very strict with the boys, which has earned her the title ""Demon President."" 

One day, after hearing a girl cry in the hallway, Misaki encounters Takumi Usui—the most popular boy in the school—as he rejects a love confession. Enraged at what she is seeing, Misaki reprimands him for making the girl cry. However, Usui is indifferent and brushes it off as nothing.

Unexpectedly, Misaki soon runs into Usui again, but this time when she is working at a maid cafe! Embarrassed that someone has found out about her secret occupation, Misaki promises herself not to let Usui destroy her reputation. However, the mysterious boy now begins to visit the same cafe regularly to observe and tease Misaki. When push comes to shove, will Usui still be able to keep the president's secret?

[Written by MAL Rewrite]",spring,2010.0,['J.C.Staff'],"['Comedy', 'Romance']",['School']
205,Samurai Champloo,Samurai Champloo,TV,26.0,Finished Airing,False,2004-05-20T00:00:00+00:00,2005-03-19T00:00:00+00:00,24 min per ep,R - 17+ (violence & profanity),8.51,661049.0,137,109,1293641,39463,"Fuu Kasumi is a young and clumsy waitress who spends her days peacefully working in a small teahouse. That is, until she accidentally spills a drink all over one of her customers! With a group of samurai now incessantly harassing her, Fuu desperately calls upon another samurai in the shop, Mugen, who quickly defeats them with his wild fighting technique, utilizing movements reminiscent to that of breakdancing. Unfortunately, Mugen decides to pick a fight with the unwilling ronin Jin, who wields a more precise and traditional style of swordfighting, and the latter proves to be a formidable opponent. The only problem is, they end up destroying the entire shop as well as accidentally killing the local magistrate's son.

For their crime, the two samurai are captured and set to be executed. However, they are rescued by Fuu, who hires the duo as her bodyguards. Though she no longer has a place to return to, the former waitress wishes to find a certain samurai who smells of sunflowers and enlists the help of the now exonerated pair to do so. Despite initially disapproving of this idea, the two eventually agree to assist the girl in her quest; thus, the trio embark upon an adventure to find this mysterious warrior—that is, if Fuu can keep Mugen and Jin from killing each other.

Set in an alternate Edo Period of Japan, Samurai Champloo follows the journey of these three eccentric individuals in an epic quest full of action, comedy, and dynamic sword fighting, all set to the beat of a unique hip-hop infused soundtrack.

[Written by MAL Rewrite]",spring,2004.0,['Manglobe'],"['Action', 'Adventure', 'Comedy']","['Historical', 'Samurai']"
20899,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,JoJo's Bizarre Adventure: Stardust Crusaders,TV,24.0,Finished Airing,False,2014-04-05T00:00:00+00:00,2014-09-13T00:00:00+00:00,24 min per ep,R - 17+ (violence & profanity),8.11,910303.0,503,110,1286791,23200,"Years after an ancient evil was salvaged from the depths of the sea, Joutarou Kuujou sits peacefully within a Japanese jail cell. He's committed no crime yet demands he not be released, believing he's been possessed by an evil spirit capable of harming those around him. Concerned for her son, Holy Kuujou asks her father, Joseph Joestar, to convince Joutarou to leave the prison. Joseph informs his grandson that the ""evil spirit"" is in fact something called a ""Stand,"" the physical manifestation of one's fighting spirit which can adopt a variety of deadly forms. After a fiery brawl with Joseph's friend Muhammad Avdol, Joutarou is forced out of his cell and begins learning how to control the power of his Stand.

However, when a Stand awakens within Holy and threatens to consume her in 50 days, Joutarou, his grandfather, and their allies must seek out and destroy the immortal vampire responsible for her condition. They must travel halfway across the world to Cairo, Egypt and along the way, do battle with ferocious Stand users set on thwarting them. If Joutarou and his allies fail in their mission, humanity is destined for a grim fate.

[Written by MAL Rewrite]",spring,2014.0,['David Production'],"['Action', 'Adventure']",['Super Power']
13759,Sakura-sou no Pet na Kanojo,The Pet Girl of Sakurasou,TV,24.0,Finished Airing,False,2012-10-09T00:00:00+00:00,2013-03-26T00:00:00+00:00,23 min per ep,PG-13 - Teens 13 or older,8.05,727306.0,606,111,1286618,26187,"At Suimei High, the Sakura-sou dormitory is infamous for housing the school's most notorious delinquents. Thus, when the relatively tame Sorata Kanda is transferred to the dorm, escaping this insane asylum becomes his foremost goal. Trapped there for the time being, he must learn how to deal with his fellow residents, including bubbly animator Misaki Kamiigusa, charming playboy writer Jin Mitaka, and the ever-reclusive Ryuunosuke Akasaka. Surrounded by weirdness, Sorata frequently finds respite in his interactions with his one ""normal"" friend, aspiring voice actress Nanami Aoyama.

When Mashiro Shiina—a new foreign exchange student—joins the dormitory, Sorata is instantly enraptured by her beauty. Underneath her otherworldly appearance, Mashiro is an autistic savant, capable of world-renowned brilliance in her art, yet unable to perform simple daily tasks. After Sorata ends up in charge of taking care of Mashiro, the two inevitably grow closer, with Sorata's initial desire to escape the dormitory becoming a forgotten goal.

Despite their eccentricities, every resident is incredible in their own field, leaving Sorata to contend with his own lack of any particular skill. With brilliance all around him, he thus strives to become an equal to their talent. Revolving around the hardships and joys of its colorful cast, Sakura-sou no Pet na Kanojo is a heartwarming coming-of-age tale of friendship, love, ambition, and heartbreak—through the lens of an ordinary person surrounded by the extraordinary.

[Written by MAL Rewrite]",fall,2012.0,['J.C.Staff'],"['Drama', 'Romance']","['School', 'Visual Arts']"
33206,Kobayashi-san Chi no Maid Dragon,Miss Kobayashi's Dragon Maid,TV,13.0,Finished Airing,False,2017-01-12T00:00:00+00:00,2017-04-06T00:00:00+00:00,24 min per ep,PG-13 - Teens 13 or older,7.92,769502.0,789,112,1282333,16973,"As Kobayashi sets off for another day at work, she opens her apartment door only to be met by an unusually frightening sight—the head of a dragon, staring at her from across the balcony. The dragon immediately transforms into a cute, busty, and energetic young girl dressed in a maid outfit, introducing herself as Tooru.

It turns out that the stoic programmer had come across the dragon the previous night on a drunken excursion to the mountains, and since the mythical beast had nowhere else to go, she had offered the creature a place to stay in her home. Thus, Tooru had arrived to cash in on the offer, ready to repay her savior's kindness by working as her personal maidservant. Though deeply regretful of her words and hesitant to follow through on her promise, a mix of guilt and Tooru's incredible dragon abilities convinces Kobayashi to take the girl in.

Despite being extremely efficient at her job, the maid's unorthodox methods of housekeeping often end up horrifying Kobayashi and at times bring more trouble than help. Furthermore, the circumstances behind the dragon's arrival on Earth seem to be much more complicated than at first glance, as Tooru bears some heavy emotions and painful memories. To top it all off, Tooru's presence ends up attracting several other mythical beings to her new home, bringing in a host of eccentric personalities. Although Kobayashi makes her best effort to handle the crazy situation that she has found herself in, nothing has prepared her for this new life with a dragon maid.

[Written by MAL Rewrite]",winter,2017.0,['Kyoto Animation'],"['Slice of Life', 'Supernatural']",[]
6880,Deadman Wonderland,Deadman Wonderland,TV,12.0,Finished Airing,False,2011-04-17T00:00:00+00:00,2011-07-03T00:00:00+00:00,24 min per ep,R - 17+ (violence & profanity),7.13,702687.0,3791,113,1279861,6973,"It looked like it would be a normal day for Ganta Igarashi and his classmates—they were preparing to go on a class field trip to a certain prison amusement park called Deadman Wonderland, where the convicts perform dangerous acts for the onlookers' amusement. However, Ganta's life is quickly turned upside down when his whole class gets massacred by a mysterious man in red. Framed for the incident and sentenced to death, Ganta is sent to the very jail he was supposed to visit. 

But Ganta's nightmare is only just beginning. 

The young protagonist is thrown into a world of sadistic inmates and enigmatic powers, to live in constant fear of the lethal collar placed around his neck that is slowed only by winning in the prison's deathly games. Ganta must bet his life to survive in a ruthless place where it isn't always easy to tell friend from foe, all while trying to find the mysterious ""Red Man"" and clear his name, in Deadman Wonderland.

[Written by MAL Rewrite]",spring,2011.0,['Manglobe'],"['Action', 'Sci-Fi', 'Supernatural', 'Suspense']","['Gore', 'High Stakes Game', 'Survival']"
813,Dragon Ball Z,Dragon Ball Z,TV,291.0,Finished Airing,False,1989-04-26T00:00:00+00:00,1996-01-31T00:00:00+00:00,24 min per ep,PG-13 - Teens 13 or older,8.19,875392.0,405,114,1276682,40305,"Five years after winning the World Martial Arts tournament, Gokuu is now living a peaceful life with his wife and son. This changes, however, with the arrival of a mysterious enemy named Raditz who presents himself as Gokuu's long-lost brother. He reveals that Gokuu is a descendant of the once powerful but now virtually extinct Saiyan race, whose homeworld was annihilated. When he was sent to Earth as a baby, Gokuu's sole purpose was to conquer and destroy the planet; but after suffering amnesia from a head injury, his violent and savage nature changed, and instead was raised as a kind and well-mannered boy, now fighting to protect others.

With his failed attempt at forcibly recruiting Gokuu as an ally, Raditz warns Gokuu's friends of a new threat that's rapidly approaching Earth—one that could plunge Earth into an intergalactic conflict and cause the heavens themselves to shake. A war will soon be fought over the seven mystical Dragon Balls, magic objects that can grant any wish. Only the strongest will survive.

[Written by MAL Rewrite]",spring,1989.0,['Toei Animation'],"['Action', 'Adventure', 'Comedy', 'Fantasy']",['Martial Arts']
41587,Boku no Hero Academia 5th Season,My Hero Academia Season 5,TV,25.0,Finished Airing,False,2021-03-27T00:00:00+00:00,2021-09-25T00:00:00+00:00,23 min per ep,PG-13 - Teens 13 or older,7.35,653326.0,2592,115,1268078,10226,"UA Academy's Class 1-A has been the focus of a substantial amount of public attention due to the multiple villain attacks they have faced over the past school year. This attention has left Class 1-A's rivals, Class 1-B, feeling quite bitter. Desiring to prove their skills, they look forward to the opportunity that has been given to them: a set of mock battles between the students of each class.

The classes are split into squads of four, each of which is tasked with capturing the other group members. The winner is the group who first secures all of the opposing team. While this sounds simple, a curveball is thrown into the mix with the inclusion of General Course Student Hitoshi Shinsou, who wishes to transfer into the Hero Course. Despite using his training with Class 1-A's homeroom teacher Shouta ""Eraserhead"" Aizawa to prove that he's capable of being a real hero, he is still far behind the others due to his lack of experience. However, Shinsou is determined to overcome this challenge.

Thus begins the fiery competition between Class 1-A and 1-B as each tries to prove that they are superior to the other.

[Written by MAL Rewrite]",spring,2021.0,['Bones'],['Action'],"['School', 'Super Power']"
32935,Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,Haikyu!! 3rd Season,TV,10.0,Finished Airing,False,2016-10-08T00:00:00+00:00,2016-12-10T00:00:00+00:00,24 min per ep,PG-13 - Teens 13 or older,8.77,837165.0,41,116,1267495,15771,"After the victory against Aoba Jousai High, Karasuno High School, once called “a fallen powerhouse, a crow that can’t fly,” has finally reached the climax of the heated Spring tournament. Now, to advance to nationals, the Karasuno team has to defeat the powerhouse Shiratorizawa Academy. Karasuno’s greatest hurdle is their adversary’s ace, Wakatoshi Ushijima, the number one player in the Miyagi Prefecture, and one of the country’s top three aces.

Only the strongest team will make it to the national tournament. Since this match is the third-year players’ last chance to qualify for nationals, Karasuno has to use everything they learned during the training camp and prior matches to attain victory. Filled with restlessness and excitement, both teams are determined to come out on top in the third season of Haikyuu!!.

[Written by MAL Rewrite]",fall,2016.0,['Production I.G'],['Sports'],"['School', 'Team Sports']"
11771,Kuroko no Basket,Kuroko's Basketball,TV,25.0,Finished Airing,False,2012-04-08T00:00:00+00:00,2012-09-22T00:00:00+00:00,24 min per ep,PG-13 - Teens 13 or older,8.05,741388.0,597,117,1257236,21343,"For the last three years, Teikou Middle School has dominated the national basketball scene with its legendary lineup: the ""Generation of Miracles."" It consisted of five prodigies who excelled at the sport, but a ""Phantom Sixth Man"" lurked in the shadows and helped earn the team their revered status. Eventually, their monstrous growth jaded them from the sport they loved and made them go their separate ways in high school.

In search of new members, the Seirin High School basketball team recruits Taiga Kagami and Tetsuya Kuroko, two freshmen who seem to have significant differences in abilities. Having returned recently from America, Kagami has both a natural aptitude and relentless love for the sport. Meanwhile, Kuroko lacks presence and exhibits no outstanding athletic talent. However, it is later revealed that he is Teikou's Phantom Sixth Man—the player once part of the Generation of Miracles.

Kuroko wants to prove to the Seirin team that he is strong in his own way. Seeing his conviction, Kagami forms a dynamic partnership with Kuroko, the latter promising to support Kagami's ""light"" as his ""shadow."" Alongside their new Seirin teammates, they aim to conquer the upcoming Interhigh championship, but the reappearance of Kuroko's former teammates complicates their plan.

[Written by MAL Rewrite]",spring,2012.0,['Production I.G'],['Sports'],"['School', 'Team Sports']"
10793,Guilty Crown,Guilty Crown,TV,22.0,Finished Airing,False,2011-10-14T00:00:00+00:00,2012-03-23T00:00:00+00:00,24 min per ep,R - 17+ (violence & profanity),7.4,651220.0,2400,118,1248702,17034,"On December 24, 2029—the day colloquially known as the ""Lost Christmas""—the Apocalypse Virus spread across Japan, bringing death to its citizens and plunging the country into utter chaos. In an effort to establish order, the United Nations sends the GHQ to assist with the crisis by containing the outbreak while removing all political autonomy in the process. A decade later, the country still lives under their control, unable to break free from their draconian rule.

Frustrated with the state of the nation, a resistance group named the Funeral Parlor aims to liberate Japan from the GHQ. Led by the charismatic Gai Tsutsugami, the group plots to steal a vial containing the ""Void Genome"" to further their goals. The vial falls into the hands of internet vocalist Inori Yuzuriha, who ends up being hunted by the GHQ's Anti-Bodies forces. Having nowhere to go, she seeks refuge in a warehouse where she meets Shuu Ouma—a socially awkward high school student who is a huge fan of her music.

Shuu gets dragged into the conflict the moment he rescues Inori, and the Void Genome shatters in his hand, granting him the ""Power of the Kings."" While learning how to control his grand new ability, Shuu must now fight to liberate Japan from its cruel oppressors.

[Written by MAL Rewrite]",fall,2011.0,['Production I.G'],"['Action', 'Drama', 'Sci-Fi']","['Mecha', 'Super Power']"
36511,Tokyo Ghoul:re,Tokyo Ghoul:re,TV,12.0,Finished Airing,False,2018-04-03T00:00:00+00:00,2018-06-19T00:00:00+00:00,24 min per ep,R - 17+ (violence & profanity),6.37,739067.0,7902,119,1244408,3969,"Two years have passed since the CCG's raid on Anteiku. Although the atmosphere in Tokyo has changed drastically due to the increased influence of the CCG, ghouls continue to pose a problem as they have begun taking caution, especially the terrorist organization Aogiri Tree, who acknowledge the CCG's growing threat to their existence.

The creation of a special team, known as the Quinx Squad, may provide the CCG with the push they need to exterminate Tokyo's unwanted residents. As humans who have undergone surgery in order to make use of the special abilities of ghouls, they participate in operations to eradicate the dangerous creatures. The leader of this group, Haise Sasaki, is a half-ghoul, half-human who has been trained by famed special class investigator, Kishou Arima. However, there's more to this young man than meets the eye, as unknown memories claw at his mind, slowly reminding him of the person he used to be.

[Written by MAL Rewrite]",spring,2018.0,['Pierrot'],"['Action', 'Fantasy', 'Horror', 'Suspense']","['Gore', 'Psychological', 'Urban Fantasy']"
4181,Clannad: After Story,Clannad: After Story,TV,24.0,Finished Airing,False,2008-10-03T00:00:00+00:00,2009-03-27T00:00:00+00:00,24 min per ep,PG-13 - Teens 13 or older,8.93,679015.0,16,120,1238203,71648,"Tomoya Okazaki and Nagisa Furukawa have graduated from high school, and together, they experience the emotional rollercoaster of growing up. Unable to decide on a course for his future, Tomoya learns the value of a strong work ethic and discovers the strength of Nagisa's support. Through the couple's dedication and unity of purpose, they push forward to confront their personal problems, deepen their old relationships, and create new bonds.

Time also moves on in the Illusionary World. As the plains grow cold with the approach of winter, the Illusionary Girl and the Garbage Doll are presented with a difficult situation that reveals the World's true purpose.

[Written by MAL Rewrite]",fall,2008.0,['Kyoto Animation'],"['Drama', 'Romance']",[]
4898,Kuroshitsuji,Black Butler,TV,24.0,Finished Airing,False,2008-10-03T00:00:00+00:00,2009-03-27T00:00:00+00:00,24 min per ep,R - 17+ (violence & profanity),7.65,628859.0,1450,121,1229777,23084,"Young Ciel Phantomhive is known as ""the Queen's Guard Dog,"" taking care of the many unsettling events that occur in Victorian England for Her Majesty. Aided by Sebastian Michaelis, his loyal butler with seemingly inhuman abilities, Ciel uses whatever means necessary to get the job done. But is there more to this black-clad butler than meets the eye?

In Ciel's past lies a secret tragedy that enveloped him in perennial darkness—during one of his bleakest moments, he formed a contract with Sebastian, a demon, bargaining his soul in exchange for vengeance upon those who wronged him. Today, not only is Sebastian one hell of a butler, but he is also the perfect servant to carry out his master's orders—all the while anticipating the delicious meal he will eventually make of Ciel's soul. As the two work to unravel the mystery behind Ciel's chain of misfortunes, a bond forms between them that neither heaven nor hell can tear apart.

[Written by MAL Rewrite]",fall,2008.0,['A-1 Pictures'],"['Action', 'Mystery', 'Supernatural']","['Historical', 'Mythology']"
23283,Zankyou no Terror,Terror in Resonance,TV,11.0,Finished Airing,False,2014-07-11T00:00:00+00:00,2014-09-26T00:00:00+00:00,22 min per ep,R - 17+ (violence & profanity),8.08,643922.0,555,122,1223835,22845,"Painted in red, the word ""VON"" is all that is left behind after a terrorist attack on a nuclear facility in Japan. The government is shattered by their inability to act, and the police are left frantically searching for ways to crack down the perpetrators. The public are clueless—until, six months later, a strange video makes its way onto the internet. In it, two teenage boys who identify themselves only as ""Sphinx"" directly challenge the police, threatening to cause destruction and mayhem across Tokyo. Unable to stop the mass panic quickly spreading through the city and desperate for any leads in their investigation, the police struggle to act effectively against these terrorists, with Detective Kenjirou Shibazaki caught in the middle of it all.

Zankyou no Terror tells the story of Nine and Twelve, the two boys behind the masked figures of Sphinx. They should not exist, yet they stand strong in a world of deception and secrets while they make the city fall around them, all in the hopes of burying their own tragic truth.

[Written by MAL Rewrite]",summer,2014.0,['MAPPA'],"['Mystery', 'Suspense']","['Detective', 'Psychological']"
19,Monster,Monster,TV,74.0,Finished Airing,False,2004-04-07T00:00:00+00:00,2005-09-28T00:00:00+00:00,24 min per ep,R+ - Mild Nudity,8.88,463433.0,23,123,1221427,57244,"Dr. Kenzou Tenma, an elite neurosurgeon recently engaged to his hospital director's daughter, is well on his way to ascending the hospital hierarchy. That is until one night, a seemingly small event changes Dr. Tenma's life forever. While preparing to perform surgery on someone, he gets a call from the hospital director telling him to switch patients and instead perform life-saving brain surgery on a famous performer. His fellow doctors, fiancée, and the hospital director applaud his accomplishment; but because of the switch, a poor immigrant worker is dead, causing Dr. Tenma to have a crisis of conscience.

So when a similar situation arises, Dr. Tenma stands his ground and chooses to perform surgery on the young boy Johan Liebert instead of the town's mayor. Unfortunately, this choice leads to serious ramifications for Dr. Tenma—losing his social standing being one of them. However, with the mysterious death of the director and two other doctors, Dr. Tenma's position is restored. With no evidence to convict him, he is released and goes on to attain the position of hospital director. 

Nine years later when Dr. Tenma saves the life of a criminal, his past comes back to haunt him—once again, he comes face to face with the monster he operated on. He must now embark on a quest of pursuit to make amends for the havoc spread by the one he saved.

[Written by MAL Rewrite]",spring,2004.0,['Madhouse'],"['Drama', 'Mystery', 'Suspense']","['Adult Cast', 'Psychological']"
35120,Devilman: Crybaby,Devilman: Crybaby,ONA,10.0,Finished Airing,False,2018-01-05T00:00:00+00:00,,24 min per ep,R+ - Mild Nudity,7.74,731708.0,1186,124,1214946,25156,"Devils cannot take form without a living host. However, if the will of an individual is strong enough, they can overcome the demon and make its power their own, becoming a Devilman.

Weak and unassuming, Akira Fudou has always had a bleeding heart. So when his childhood friend Ryou Asuka asks for his help in uncovering devils, Akira accepts without hesitation. However, to Akira's surprise, the place they go to is Sabbath: an immoral party of debauchery and degeneracy. Amidst bloodshed and death, demons possess the partiers, turning their bodies into grotesque monsters, and begin wreaking havoc. In a reckless attempt to save his best friend, Akira unwittingly merges with the devil Amon and becomes a Devilman, gaining the power to defeat the remaining demons.

Though it grants him great power, this new partnership awakens an insatiable and primeval part of Akira. Having the body of a devil but the same crybaby heart, Akira works alongside Ryou, destroying those that harm humanity and his loved ones.

[Written by MAL Rewrite]",,,['Science SARU'],"['Action', 'Avant Garde', 'Horror', 'Supernatural']","['Gore', 'Mythology']"
